YEAR,MO,DY,T2M,T2MDEW,T2MWET,QV2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,RH2M,TS
2008,5,27,8.29,-0.27,4.01,6.35,1.21,59.27,2.92,214.88,3.88,215.5,60.25,10.72
2008,5,28,8.9,0.49,4.7,6.71,5.87,59.09,3.84,223.38,4.85,225.5,62.06,11
2008,5,29,6.8,-0.5,3.15,6.23,3.7,59.29,2.57,158.69,2.95,171.56,64.94,10.63
2008,5,30,5.12,-1.17,1.98,5.92,4.79,59.36,3.32,114.94,3.95,115.88,67.75,8.26
2008,5,31,3.76,-2.31,0.73,5.43,6.05,59.45,4.18,38.69,4.98,40.25,67.44,6.18
2008,6,1,4.65,-4.17,0.24,4.7,0.62,59.73,2.62,44.38,3.38,44.38,58,6.98
2008,6,2,5.32,-5.27,0.02,4.27,0.23,59.82,2.05,76.31,2.53,73.75,49.25,6.76
2008,6,3,5.53,-5.53,0,4.21,0.25,59.82,1.58,160.62,2,160.5,47.06,7.52
2008,6,4,6.32,-4.56,0.88,4.52,0,59.73,1.77,188.25,2.24,187.12,52.31,9.43
2008,6,5,7.86,-2.99,2.44,5.19,2.77,59.32,2.74,193.44,3.38,193.44,50.75,9.54
2008,6,6,5.34,-0.04,2.65,6.41,5.77,59.2,1.7,158.75,2.16,169.19,71.44,7.47
2008,6,7,5.81,-2.62,1.59,5.31,4.14,59.44,2.98,208.56,3.58,207.81,59.5,7.94
2008,6,8,6.63,-6.53,0.05,3.91,0.02,59.64,2.98,196.5,3.62,194.81,44.5,8.11
2008,6,9,7.22,-5.06,1.08,4.39,1.47,59.71,2.08,146.38,2.62,143.56,46,9.55
2008,6,10,6.22,-1.02,2.6,5.92,12.71,59.67,2.95,49.88,3.69,64.31,62.62,8.23
2008,6,11,6.65,-3.89,1.37,4.76,1.86,59.77,2.75,154.5,3.41,153.69,50.44,8.41
2008,6,12,8.29,-3.83,2.23,4.88,0.03,59.59,1.85,195.06,2.44,194.31,47.31,10.83
2008,6,13,6.35,-0.24,3.06,6.35,2.29,59.39,2.1,83.25,2.61,99,65.81,9.38
2008,6,14,4.93,-2.45,1.24,5.37,2.29,59.42,2.86,146.5,3.59,144.69,62.88,7
2008,6,15,6.11,-5.56,0.27,4.21,0,59.46,1.8,169.5,2.21,182.81,45.5,7.75
2008,6,16,8.57,-7.66,0.46,3.6,0,59.34,2.93,228.56,3.56,228.25,35.38,9.3
2008,6,17,9.73,-4.6,2.56,4.76,0.79,59.19,3.6,205.69,4.66,207.19,40,10.78
2008,6,18,7.12,0.12,3.62,6.53,5.47,59.13,3.85,247.25,4.9,248.31,65.69,8.4
2008,6,19,8.22,2.32,5.27,7.63,2.76,59.29,4.23,185.12,5.24,185.44,71.19,9.92
2008,6,20,8.44,2.58,5.51,7.87,2.71,59.34,3.21,162.56,4.26,163.56,71,10.45
2008,6,21,7.61,2.23,4.91,7.57,6.72,59.38,2.03,131.31,2.59,132.38,72.56,9.85
2008,6,22,5.85,-2.28,1.78,5.43,1.77,59.63,3.4,57.88,4.21,57.88,59,7.75
2008,6,23,6.38,1.76,4.07,7.39,7.43,59.35,2.79,150.38,3.4,151.62,73.62,7.68
2008,6,24,7.23,-4.06,1.58,4.7,0.36,59.6,2.68,163.44,3.6,164.19,49.25,9.11
2008,6,25,4.73,-0.99,1.87,6.1,5.91,59.58,4.04,106.81,5.24,107.88,67.56,5.93
2008,6,26,4.33,-4.04,0.15,4.7,0.16,59.87,3.44,254.88,4.34,255,60.31,5.96
2008,6,27,6.92,-6.74,0.09,3.85,0,59.79,1.51,221.06,1.99,223.06,42.69,8.73
2008,6,28,9.48,-4.43,2.53,4.7,0.11,59.51,3.03,192.88,3.73,195.06,40.94,10.46
2008,6,29,7.2,1.47,4.33,7.2,4.85,59.27,4.69,192.38,6.11,194.25,69.31,8.01
2008,6,30,9.17,1.47,5.32,7.14,1.08,59.38,3.05,190.12,4.16,190.31,64.19,11.39
2008,7,1,8.7,4.26,6.48,8.73,2.84,59.46,2.91,177.5,3.8,179.44,76.56,9.67
2008,7,2,8.95,4.14,6.55,8.67,10.25,59.38,2.98,186.56,3.93,187.75,75.88,10.42
2008,7,3,8.09,2.11,5.1,7.51,2.78,59.48,3.1,31.19,3.91,32.31,70.75,10.59
2008,7,4,5.76,-5.7,0.03,4.15,0.64,59.71,3.61,204.81,4.61,204.62,49.69,7.65
2008,7,5,6.3,-9.85,-1.77,2.93,0,59.74,1.94,118.62,2.41,147.19,35,7.32
2008,7,6,8.72,-7.09,0.81,3.78,0,59.64,1.44,237.06,1.81,239.62,33.81,9.77
2008,7,7,10.63,-3.37,3.63,5,0,59.47,1.61,215.06,2.09,215.38,40.56,12.15
2008,7,8,7.8,0.4,4.1,6.65,3.35,59.48,2.74,150.44,3.23,151.19,62.75,9.2
2008,7,9,9.05,2.02,5.53,7.45,12.1,59.53,1.19,223.62,1.62,220.69,65.94,10.64
2008,7,10,9.17,1.87,5.52,7.32,0.22,59.54,3.34,181.06,4.38,166.44,64.5,10.71
2008,7,11,6.93,1.9,4.41,7.39,11.41,59.44,3.35,106.19,4.15,107.75,74.38,8.33
2008,7,12,6.98,1.83,4.4,7.39,7.74,59.31,1.88,149.44,2.59,134.56,72.94,8.57
2008,7,13,8.55,3.21,5.88,8.12,6.37,59.32,2.95,214.88,4,215.31,72.69,10.05
2008,7,14,6.66,2.96,4.81,7.93,6.25,59.49,2.45,178.88,3.23,180.62,78.81,7.37
2008,7,15,7.02,3.55,5.29,8.36,5.1,59.47,2.77,129,3.87,132.62,80.81,8.18
2008,7,16,8.79,1.64,5.21,7.26,2.3,59.42,2.62,222.62,3.58,222.88,64.69,9.12
2008,7,17,8.08,-2.93,2.58,5.13,0,59.7,1.67,127.62,2.2,126.69,51.88,8.96
2008,7,18,10.17,-0.71,4.73,6.16,0.45,59.68,1.71,212.38,2.08,211.88,48.38,9.37
2008,7,19,10.27,2.35,6.31,7.63,0.47,59.6,1.95,152.38,2.66,152.62,62.69,11.32
2008,7,20,8.58,3.16,5.87,8.12,3.09,59.4,4.11,190.19,5.27,191.69,71.94,9.09
2008,7,21,8.87,-0.96,3.95,5.98,0.02,59.58,2.84,200.31,3.64,199.94,55.5,9.85
2008,7,22,9.37,-0.44,4.47,6.23,0.99,59.51,1.94,100.81,2.66,99.88,55.12,10.98
2008,7,23,8.15,3.69,5.92,8.42,11,59.43,3.36,177,4.83,177.88,74.38,8.06
2008,7,24,10.23,4.91,7.57,9.16,4.01,59.43,1.47,168.81,1.91,166.06,72.62,11.43
2008,7,25,11.3,4.96,8.13,9.16,0.52,59.45,1.34,110.5,1.75,111,68.88,12.81
2008,7,26,11.99,5.58,8.79,9.52,0.02,59.56,2.38,155.19,3.16,155.25,67.88,13.51
2008,7,27,12.12,4.06,8.09,8.61,0.93,59.63,2.7,178.12,3.51,178.31,60.81,13.19
2008,7,28,12.19,4.58,8.39,8.97,4.07,59.59,1.59,166.88,2.07,167.44,61.56,12.92
2008,7,29,11.9,5.77,8.83,9.7,5.95,59.5,2.28,168.69,2.87,168.62,68.69,12.4
2008,7,30,9.01,5.55,7.29,9.58,7.17,59.46,2.37,168.06,2.86,168.31,81.25,10.34
2008,7,31,7.5,2.8,5.15,7.87,9.03,59.69,2.2,105.12,3.06,120.69,75.12,9.05
2008,8,1,6.71,2.51,4.61,7.69,6.82,59.8,3.3,191,3.93,146.5,77.44,8.45
2008,8,2,6.88,0.55,3.72,6.65,2.41,59.86,2.36,137.62,3.1,138.31,68.12,8.64
2008,8,3,5.88,1.8,3.84,7.26,3.44,59.79,2.6,39,3.36,40.19,77.19,7.25
2008,8,4,7.5,2.03,4.76,7.45,1.16,59.7,1.75,32,2.31,31.94,72.19,9.14
2008,8,5,8.94,1.58,5.26,7.2,0.05,59.58,1.55,211.75,1.95,211.69,63.62,9.79
2008,8,6,9.56,0.18,4.87,6.53,0.09,59.48,1.83,166.38,2.38,166.06,55.75,10.09
2008,8,7,8.92,2.55,5.74,7.75,5.6,59.39,3.08,197.88,3.77,199,68.38,9.89
2008,8,8,5.4,-3.56,0.92,4.94,9.39,59.71,2.32,223.06,3.03,237.94,57,5.49
2008,8,9,6.68,-6.74,-0.03,3.78,0.05,59.75,1.61,37.38,1.97,37.19,40.25,6.15
2008,8,10,7.75,-2.97,2.39,5.31,1.67,59.6,1.37,132.12,1.8,132.25,49.94,8.43
2008,8,11,6.92,-0.56,3.18,6.16,1.34,59.47,2.6,244.06,3.23,244.56,62.88,7.75
2008,8,12,7.79,-0.67,3.56,6.16,0.46,59.53,1.27,197.12,1.77,201.62,58.44,8.62
2008,8,13,5.02,2.62,3.82,7.75,3.43,59.45,2.55,151.62,3.38,150.12,85.19,5.44
2008,8,14,5.91,2.9,4.4,8,11,59.28,2.76,173.62,3.44,175.56,83.25,7.08
2008,8,15,6.98,0.01,3.49,6.41,0.4,59.45,3.06,156.44,3.9,141.44,64.62,7.94
2008,8,16,6.98,1.26,4.12,7.14,0.76,59.43,1.39,121.5,1.8,124.44,69.06,7.28
2008,8,17,8.07,3.99,6.03,8.61,4.39,59.47,2.38,163.75,3.1,164.19,78.19,8.81
2008,8,18,10.25,4.94,7.59,9.16,0.93,59.49,2.49,199.19,3.41,200.81,72.81,11.15
2008,8,19,10.28,5.16,7.73,9.28,9.27,59.57,3.76,203.25,5.37,204.5,73.5,10.98
2008,8,20,7.23,3.72,5.47,8.36,3.78,59.78,2.6,106.44,3.83,106.38,80.62,8.33
2008,8,21,6.58,1,3.79,6.84,3.03,59.86,2.75,59.69,3.7,59.94,70.06,7.03
2008,8,22,8.04,3.12,5.58,8.06,4.68,59.74,2.73,185.62,3.52,185.88,73.69,8.77
2008,8,23,7.08,4.09,5.58,8.67,6.78,59.6,2.34,235.19,2.95,250.88,83.38,8.05
2008,8,24,5.77,1.18,3.48,6.96,7.07,59.79,3.26,124.31,3.98,124.19,74.62,6.19
2008,8,25,5.65,0.47,3.06,6.65,0.37,59.85,2.2,66,2.95,68.12,73.31,7.21
2008,8,26,7.16,1.37,4.26,7.08,3.68,59.78,1.22,139.81,1.66,125.5,69.94,8.32
2008,8,27,6.83,3.19,5.01,8.12,2.19,59.41,2.12,189,2.73,189.06,80.19,7.56
2008,8,28,6.29,1.86,4.08,7.39,3.35,59.37,1.86,264.62,2.41,265.88,76.38,7.9
2008,8,29,1.33,-3.7,-1.19,4.82,4.75,59.68,2.58,64.94,3.39,62.5,71.19,2.03
2008,8,30,3.07,-2.1,0.49,5.55,0.82,59.76,1.59,72.19,2.14,72.81,72.44,5.09
2008,8,31,3.41,-1.17,1.12,5.86,0.1,59.74,2.4,110.88,3.23,109.56,74.38,4.08
2008,9,1,4.3,1.48,2.89,7.2,6.4,59.47,3.12,178.06,4.3,179.5,83.31,5.3
2008,9,2,3.05,-2.92,0.07,5.13,0.4,59.75,2.3,82.75,3.34,97.31,69.38,5
2008,9,3,2.34,-5.76,-1.7,4.15,0.16,59.85,2.09,105.19,2.92,104.12,59.06,2.56
2008,9,4,3.39,-6.09,-1.35,4.03,0,59.77,1.57,148.12,2.06,147.88,53.75,4.43
2008,9,5,3.53,-0.7,1.41,6.16,3.17,59.48,3.19,175.62,4.55,176,76.06,3.53
2008,9,6,4.36,0.17,2.26,6.53,0.38,59.54,2.37,213.19,3.16,212.81,77.75,6
2008,9,7,6.07,0.97,3.51,6.9,1.33,59.62,2.9,212.19,3.66,213.44,72.94,7.06
2008,9,8,6.58,0.88,3.73,6.84,0.34,59.69,1.7,201.75,2.24,200.31,71.25,8.06
2008,9,9,6.51,0.82,3.67,6.77,2.47,59.66,2.59,208.56,3.47,210,70.19,6.87
2008,9,10,5.65,1.08,3.37,6.9,5.79,59.78,1.91,165.69,2.38,166,75.94,6.77
2008,9,11,4.9,1.32,3.11,7.02,2.31,59.81,1.66,161.31,2.05,162.31,80.25,6.12
2008,9,12,3.24,-0.11,1.56,6.35,2.33,59.76,2.36,100.44,3.03,99.75,80.19,3.58
2008,9,13,2.86,-1.81,0.52,5.55,0.39,59.87,1.66,67.19,2.15,69.38,75.25,3.69
2008,9,14,3.12,-0.08,1.52,6.35,6.12,59.83,2.2,113.38,2.89,114,81.94,3.95
2008,9,15,3.62,0.94,2.29,6.9,9.85,59.59,1.97,170.38,2.67,171.5,84.62,4.93
2008,9,16,2.98,-0.29,1.35,6.29,8.48,59.56,1.03,179.12,1.28,177.81,81.12,2.82
2008,9,17,4.55,-2.33,1.11,5.43,0.61,59.71,2.45,233.19,3,233.62,64.88,3.44
2008,9,18,5.53,-1.55,1.99,5.8,0.27,59.69,2.85,202.19,3.55,202.81,61.88,4.69
2008,9,19,6.29,2.18,4.23,7.51,8.3,59.72,2.76,212.31,3.65,213.25,76.56,6.6
2008,9,20,6.51,2.74,4.62,7.81,1.59,59.7,3.39,207.38,4.5,208.75,78.88,6.69
2008,9,21,7.28,2.34,4.81,7.63,0.02,59.59,3.27,202.94,4.31,204.19,73.44,7.44
2008,9,22,6.66,1.69,4.18,7.26,0.95,59.55,3.09,196.06,4.03,196.69,73.12,6.8
2008,9,23,6,1.76,3.88,7.32,2.78,59.58,3.82,198.94,5.19,200.62,76.81,6.39
2008,9,24,6.19,1.15,3.68,7.02,0.71,59.58,3.35,188.94,4.44,190,72.94,6.43
2008,9,25,6.14,1.62,3.87,7.26,2.48,59.52,2.69,195.88,3.49,196.88,75.19,6.4
2008,9,26,5.63,1.65,3.64,7.26,1.61,59.43,3.27,209.25,4.25,209.12,78.31,5.98
2008,9,27,4.87,1.08,2.98,6.96,4.59,59.51,2.19,231.75,2.91,230.81,79.44,6.37
2008,9,28,3.55,-0.32,1.62,6.23,4.18,59.72,1.84,141.06,2.39,140.69,78.81,4.91
2008,9,29,3.87,-0.54,1.67,6.16,3.51,59.75,2.17,107.81,2.79,107.81,75.5,4.1
2008,9,30,3.53,0.48,2.01,6.65,3.48,59.87,1.82,96.69,2.3,96.94,82.69,4.4
2008,10,1,4.26,0.42,2.34,6.59,3.89,59.75,2.94,153.25,3.8,153.62,78.25,4.56
2008,10,2,3.23,-0.51,1.36,6.16,3.41,59.77,1.8,193.94,2.31,194.81,78.81,3.12
2008,10,3,2.08,-5.81,-1.86,4.15,0.31,59.94,2.77,325,3.64,324.81,60.25,1.78
2008,10,4,0.18,-10.76,-5.29,2.69,0,59.97,2.88,233.88,3.73,233.06,47.62,-0.22
2008,10,5,0.67,-10.1,-4.71,2.81,0.05,59.79,3.27,272.44,4.37,274,46.44,-0.05
2008,10,6,2.3,-7.65,-2.68,3.54,0.44,59.5,3.64,228.94,4.97,230.88,51.38,2.05
2008,10,7,0.23,-3.49,-1.63,4.94,6.67,59.34,2.02,211.44,2.73,210.69,78.5,0.69
2008,10,8,-0.92,-4.34,-2.63,4.64,3.25,59.42,1.42,118.62,1.9,134.88,80.88,-1
2008,10,9,-0.91,-3.97,-2.44,4.76,8.63,59.53,1.62,221.62,2.27,222.56,82.31,-0.9
2008,10,10,-1.39,-4.75,-3.07,4.46,6.62,59.69,2.04,201.81,2.72,202.12,81.31,-2.53
2008,10,11,-1.73,-5.63,-3.67,4.15,0.3,59.89,2.12,215.44,2.73,217.75,76.5,-2.66
2008,10,12,-1.56,-10.26,-5.91,2.81,0,60.04,2.66,267.75,3.38,268.81,53.81,-2.59
2008,10,13,-2.42,-11.17,-6.8,2.56,0,59.86,3.09,189.5,4.04,190.62,53.56,-2.58
2008,10,14,-1.31,-7.35,-4.33,3.6,1.14,59.67,4.58,239.44,6.38,241.31,65,-1.32
2008,10,15,-1.49,-7.74,-4.62,3.48,0.29,59.88,1.83,198.81,2.42,199.38,66.25,-1.05
2008,10,16,0.14,-5.52,-2.69,4.15,0.05,59.77,3.16,206.81,4.34,208.06,68.5,0.08
2008,10,17,0.72,-6.47,-2.88,3.85,0.19,59.75,2.48,217.31,3.33,218.69,61.94,0.81
2008,10,18,-0.17,-5.52,-2.85,4.15,0.15,59.75,2.68,209,3.48,209.69,69.62,-0.11
2008,10,19,-0.81,-5.32,-3.06,4.27,0.92,59.6,3.4,220.56,4.33,221.62,73.88,-0.46
2008,10,20,-1.52,-9.1,-5.31,3.11,0.01,59.51,3.49,222.88,4.8,224.56,61.25,-1.39
2008,10,21,-1.7,-8.06,-4.88,3.42,0.93,59.42,4.77,241.5,6.75,243.19,63.19,-1.61
2008,10,22,-5.13,-15.14,-10.14,1.83,0,59.77,2.63,258.06,3.42,258.81,48,-4.83
2008,10,23,-5.03,-11.31,-8.17,2.62,0.11,59.61,2.02,140.69,2.48,140.62,61.88,-4.48
2008,10,24,-3.06,-7.67,-5.36,3.54,1.05,59.48,3.92,207.88,5.12,209.25,73.75,-2.67
2008,10,25,-2.56,-11.56,-7.06,2.5,0,59.62,2.91,257.56,3.75,258.88,51.56,-2.83
2008,10,26,-2.88,-10.1,-6.49,2.99,1.91,59.61,2.55,153,3.25,154.38,59,-3.32
2008,10,27,-2.13,-4.21,-3.17,4.64,12.12,59.4,1.95,226.81,2.39,227.62,87.38,-2.19
2008,10,28,-3.61,-7.34,-5.47,3.6,0.95,59.65,2.33,273.38,3.06,274.69,78.19,-4.35
2008,10,29,-6.27,-10.25,-8.27,2.81,0.02,59.58,2.54,226,3.21,227,76.12,-7.64
2008,10,30,-6,-9.67,-7.83,2.99,0.01,59.58,3.25,227.56,4.29,228.56,78.5,-7.55
2008,10,31,-5.16,-10.36,-7.76,2.81,0.01,59.66,2.35,224.81,3.04,226.06,70.56,-6.08
2008,11,1,-5.7,-10.53,-8.12,2.75,0.02,59.77,2.62,166.5,3.7,167.31,71.75,-5.61
2008,11,2,-6.75,-12.02,-9.38,2.38,0,59.6,3.99,240.25,5.35,241.69,70.25,-7.42
2008,11,3,-5.21,-11.35,-8.27,2.56,0,59.39,3.93,238.12,5.58,239.56,65.81,-5.74
2008,11,4,-3.77,-7.65,-5.71,3.54,0.26,59.14,3.83,207.31,5.42,208.62,78,-4.08
2008,11,5,-6,-10.63,-8.31,2.75,0.08,59.18,2.59,280.75,3.45,279.31,72.44,-5.58
2008,11,6,-8.64,-15.49,-12.07,1.71,0.01,59.55,3.31,286.69,4.45,288.5,60.38,-8.01
2008,11,7,-6.52,-12.62,-9.57,2.26,0,59.67,4.06,262.25,5.52,264.31,65.81,-7.29
2008,11,8,-5.28,-11.47,-8.38,2.5,0,59.84,4.1,274.31,5.64,276,66.12,-6.02
2008,11,9,-4.04,-10.86,-7.45,2.69,0,59.82,3.09,242.19,4.29,244.69,61.69,-4.42
2008,11,10,-3.3,-10.49,-6.89,2.75,0,59.64,4.2,251,5.87,252.62,62.12,-4.27
2008,11,11,-2.76,-10.93,-6.85,2.69,0,59.43,4.23,238,5.86,239.75,55.44,-4.01
2008,11,12,-3.4,-11.19,-7.3,2.62,0,59.21,4.73,244.94,6.91,246.5,59.25,-3.81
2008,11,13,-4.29,-12.31,-8.3,2.38,0,59.16,5.09,238.44,7.08,239.75,58.44,-4.7
2008,11,14,-4.27,-12.57,-8.42,2.32,0,59.05,5.55,236.88,7.84,238.19,55.81,-4.27
2008,11,15,-6.35,-14.67,-10.51,1.89,0,59.11,4.86,249.62,7.15,251.31,54.81,-6.23
2008,11,16,-6.89,-15.36,-11.13,1.77,0,59.14,5.59,258.81,8.2,260.31,55.81,-7.05
2008,11,17,-7.13,-15.4,-11.27,1.77,0,59.25,3.97,267.12,5.48,268.56,55.38,-7.55
2008,11,18,-6.14,-14.8,-10.47,1.83,0,59.24,4.36,264.81,5.77,265.88,52.81,-7.23
2008,11,19,-5.27,-14.33,-9.8,1.95,0,59.26,4.34,245.06,6.24,246.5,50.44,-6.36
2008,11,20,-4.61,-12.17,-8.38,2.38,0,59.11,5.12,250.88,7.18,252.56,60.25,-4.74
2008,11,21,-4.45,-11.96,-8.2,2.5,0.88,58.86,5.2,243.56,7.01,243.94,60.31,-4.33
2008,11,22,-9.17,-17.16,-13.16,1.46,0.44,59.21,5.35,272.62,7.35,273.5,52.12,-8.6
2008,11,23,-10.3,-17.31,-13.81,1.46,0,59.32,4.1,258.94,5.72,260.75,58.38,-10.15
2008,11,24,-8.35,-15.56,-11.95,1.71,0,59.3,3.12,234.56,4.02,235.06,57.31,-8.86
2008,11,25,-10.33,-15.99,-13.16,1.65,0.16,59.42,3.4,272.38,4.4,272.69,63.88,-10.38
2008,11,26,-12.92,-20.18,-16.56,1.04,0,59.87,2.17,257.81,2.8,257.69,55.69,-13.1
2008,11,27,-10.45,-17.7,-14.08,1.4,0,59.58,3.9,252.69,5.09,253.44,55.5,-11.18
2008,11,28,-9.33,-17.24,-13.28,1.46,0,59.6,4.09,283.75,5.4,284.44,53.88,-10.39
2008,11,29,-10.6,-18.62,-14.61,1.22,0,59.7,4.16,292.69,5.54,293.94,52.25,-11.63
2008,11,30,-9.68,-16.64,-13.16,1.53,0,59.6,3.58,283.25,4.79,284.69,58,-10.89
2008,12,1,-8.42,-16.38,-12.39,1.59,0,59.41,4.28,271.88,5.58,273.31,55.12,-9.89
2008,12,2,-9.56,-16.32,-12.94,1.59,0,59.03,4.66,261.12,6.48,262.19,61.88,-10.49
2008,12,3,-11.24,-18.69,-14.96,1.28,0,59.17,4.9,279.56,6.65,281,55.81,-12.06
2008,12,4,-11.2,-18.76,-14.98,1.22,0,59.48,3.01,280.31,3.85,281.06,54.44,-12.38
2008,12,5,-9.9,-17.9,-13.9,1.34,0,59.45,3.77,276.69,5.05,278.25,52.38,-11.23
2008,12,6,-11.56,-19.7,-15.63,1.16,0,59.33,4.56,282.19,6.41,284.12,52.25,-12.52
2008,12,7,-14.57,-21.25,-17.91,0.98,0,59.59,5.33,299.56,7.15,300.88,56.38,-15.56
2008,12,8,-13.67,-20.33,-17,1.1,0,59.47,4.38,247.5,5.79,249.56,60.75,-14.51
2008,12,9,-9.11,-14.52,-11.81,1.89,0,59.22,4.34,256.06,5.77,257.94,68.88,-10.1
2008,12,10,-7.55,-14.33,-10.94,1.95,0,59.33,3.23,265.31,4.37,266.62,62.44,-8.56
2008,12,11,-8.6,-16.48,-12.54,1.59,0,59.01,5.19,242.75,7.1,244.06,57,-10.02
2008,12,12,-9.79,-17.99,-13.89,1.34,0,58.93,5.26,250.69,7.02,251.81,53.38,-11.2
2008,12,13,-10.99,-18.99,-14.99,1.22,0,59.21,3.68,263.19,4.88,264.44,52.88,-12.23
2008,12,14,-10.78,-19.15,-14.97,1.22,0,59.25,4.29,261.75,5.79,263.5,53.19,-12.08
2008,12,15,-11.1,-19.45,-15.28,1.16,0,59.27,3.74,269.06,4.84,270.31,51.38,-12.63
2008,12,16,-11.73,-19.95,-15.84,1.1,0,59.39,3.84,253.06,4.99,254.81,51.25,-13.13
2008,12,17,-11.13,-17.44,-14.29,1.4,0,59.55,4.1,255.31,5.75,257.38,62.94,-11.8
2008,12,18,-10.13,-16.43,-13.28,1.59,0,59.61,3.77,262.19,5.02,264.31,64.75,-11.28
2008,12,19,-9.99,-16.43,-13.21,1.59,0,59.55,4.31,264.12,6.04,266.81,62.12,-10.65
2008,12,20,-7.02,-12.31,-9.67,2.38,0,59.3,4.13,252.38,5.66,254.19,70,-7.61
2008,12,21,-5.49,-11.52,-8.51,2.5,0,59.11,4.83,255.5,6.52,257.19,66.38,-6.1
2008,12,22,-6.56,-13.46,-10.02,2.14,0.01,59.03,4.41,261.88,6.28,263.44,60.62,-6.93
2008,12,23,-10.21,-18.31,-14.27,1.28,0,59.01,4.36,253.56,5.99,254.94,54.31,-10.8
2008,12,24,-11.34,-19.81,-15.58,1.1,0,59.05,4.09,229.94,5.77,231.62,50.44,-11.64
2008,12,25,-11.25,-17.74,-14.49,1.4,0.02,58.89,3.99,243.31,5.24,244.44,58.19,-12.13
2008,12,26,-11.9,-19.38,-15.63,1.22,0.06,58.86,3.85,218.5,4.94,219.62,56.06,-12.45
2008,12,27,-12.77,-18.54,-15.66,1.28,0.08,58.81,3.71,258.38,4.77,259.94,63.56,-13.18
2008,12,28,-12.2,-20.2,-16.2,1.1,0,58.79,3.13,238.5,4.1,240,51.12,-12.65
2008,12,29,-10.74,-17.35,-14.04,1.46,0.05,58.71,2.92,251.25,3.78,252,62.06,-10.66
2008,12,30,-10.66,-19.38,-15.02,1.22,0,58.93,3.06,259.62,3.91,261.31,52.25,-11.07
2008,12,31,-10.29,-15.49,-12.89,1.77,0.08,58.68,3.34,209.81,4.46,211.19,66.25,-10.7
2009,1,1,-11.01,-16.42,-13.71,1.65,0.09,58.66,2.52,256.19,3.36,256.56,67.12,-11.05
2009,1,2,-13.7,-21.75,-17.73,0.98,0.01,58.8,4.51,248.38,6.2,249.62,54.25,-13.24
2009,1,3,-13.87,-20.75,-17.31,1.04,0,58.66,5.41,262.75,7.72,264.5,57.38,-13.74
2009,1,4,-10.75,-14.67,-12.7,1.89,0.12,58.59,3.92,229.69,5.51,231.38,74.5,-10.71
2009,1,5,-11.4,-15.26,-13.33,1.83,0.39,58.43,4.09,228.44,5.59,229.81,73.44,-11.98
2009,1,6,-13.43,-19.32,-16.38,1.16,0.09,58.7,3.22,268.19,4.16,268.81,61.5,-13.68
2009,1,7,-12.53,-17.73,-15.13,1.4,0.15,58.83,2.77,262.94,3.59,263.06,66.69,-13.15
2009,1,8,-11.69,-19.19,-15.44,1.22,0,59.14,3.06,275,3.98,275.88,55.94,-12.72
2009,1,9,-11.33,-19.8,-15.56,1.16,0,59.16,3.01,278.62,3.91,279.06,49.19,-12.42
2009,1,10,-12.49,-21.25,-16.87,0.98,0,59.12,4.09,264.75,5.26,266.19,49.31,-13.49
2009,1,11,-11.81,-20.44,-16.13,1.04,0,59.05,2.93,272.56,3.68,287.44,49.38,-12.63
2009,1,12,-11.43,-20.28,-15.86,1.04,0,59.28,3.41,276.81,4.34,277.62,46.94,-12.7
2009,1,13,-11.36,-20.76,-16.06,1.04,0,59.42,3.69,278.44,4.86,279.81,47.12,-12.45
2009,1,14,-11.17,-20.77,-15.97,1.04,0,59.48,3.59,278.81,4.84,280.25,46.81,-11.77
2009,1,15,-12.2,-19.24,-15.71,1.22,0,59.43,4.52,260.56,6.44,262.19,56.12,-12.81
2009,1,16,-9.65,-16.7,-13.18,1.53,0,59.36,5.84,255.12,8.13,256.75,59.31,-9.98
2009,1,17,-8.12,-14.57,-11.35,1.95,0,59.31,5.6,263.69,7.84,265.88,63.75,-8.42
2009,1,18,-6.74,-14.27,-10.5,1.95,0,59.1,5.7,247.62,8,248.94,61.69,-7.17
2009,1,19,-7.84,-16.64,-12.24,1.53,0,58.89,7.1,259.69,10.23,261.31,52.12,-8.23
2009,1,20,-9.31,-15.71,-12.51,1.71,0.02,59.05,3.5,233,4.55,246.94,60.44,-8.7
2009,1,21,-10.8,-20.02,-15.41,1.16,0,59.14,5.62,278.62,7.89,279.88,50.31,-10.64
2009,1,22,-9.17,-17.56,-13.36,1.4,0,59.02,5.77,278.88,8.25,280.38,52.75,-9.27
2009,1,23,-8.67,-14.01,-11.34,2.01,0,59.16,3.96,290.75,5.52,290.94,66.25,-8.85
2009,1,24,-7.31,-14.04,-10.67,2.01,0.01,59.01,5.38,275.56,7.95,276.88,64,-7.23
2009,1,25,-5.98,-12.06,-9.02,2.44,0.29,58.86,6.94,281.75,9.57,282.56,66.44,-6.29
2009,1,26,-7.8,-13.56,-10.68,2.08,0.05,58.8,3.38,272.38,4.47,274.88,65.38,-7.49
2009,1,27,-6.85,-15.42,-11.13,1.77,0,58.66,5.87,257.25,8.23,258.75,55.19,-7.31
2009,1,28,-8.49,-15.4,-11.95,1.77,0,58.79,4.12,257.94,5.93,259.31,57.31,-8.78
2009,1,29,-9.42,-18.32,-13.87,1.34,0,59.15,4.83,244.56,6.46,246.44,51.88,-9.88
